Episode,Steps Done,Lost Counter,Done Counter,Epsilon,Instant Reward,Cummulative Reward
75,25,5,31,0.23584055323442585,4303.789294478753,9605258.74890883
76,51,5,32,0.22404852557270455,6708.661621738292,9611967.410530569
77,299,5,32,0.22404852557270455,28476.17549220884,9640443.586022777
78,142,5,33,0.22404852557270455,13023.749785003303,9653467.335807782
79,299,5,33,0.22404852557270455,23392.144281561286,9676859.480089342
80,82,5,34,0.22404852557270455,9937.413976996688,9686796.89406634
81,295,5,35,0.22404852557270455,29643.510365069338,9716440.404431408
82,299,5,35,0.22404852557270455,13024.718271065534,9729465.122702474
83,299,5,35,0.22404852557270455,-48918.95905551903,9680546.163646955
84,0,6,35,0.22404852557270455,-10000.0,9670546.163646955
85,0,7,35,0.22404852557270455,-10000.0,9660546.163646955
86,0,8,35,0.22404852557270455,-10000.0,9650546.163646955
87,0,9,35,0.22404852557270455,-10000.0,9640546.163646955
88,0,10,35,0.22404852557270455,-10000.0,9630546.163646955
89,0,11,35,0.22404852557270455,-10000.0,9620546.163646955
90,299,11,35,0.22404852557270455,29543.387104840633,9650089.550751796
91,18,11,36,0.2128460992940693,3456.68070057935,9653546.231452376
92,299,11,36,0.2128460992940693,27241.22137031632,9680787.452822693
93,299,11,36,0.2128460992940693,29270.057221731735,9710057.510044424
94,299,11,36,0.2128460992940693,24895.537250482263,9734953.047294905
95,125,12,36,0.2128460992940693,510.6579149557274,9735463.70520986
96,299,12,36,0.2128460992940693,27875.95833484566,9763339.663544707
97,299,12,36,0.2128460992940693,26680.506179744345,9790020.169724451
98,299,12,36,0.2128460992940693,30769.39831777245,9820789.568042224
99,299,12,36,0.2128460992940693,23816.46704768022,9844606.035089904
100,299,12,36,0.2128460992940693,20356.338694043698,9864962.373783948
101,299,12,36,0.2128460992940693,19354.00138469159,9884316.37516864
102,299,12,36,0.2128460992940693,27521.070060710394,9911837.44522935
103,299,12,36,0.2128460992940693,27445.708481991365,9939283.153711341
104,299,12,36,0.2128460992940693,17839.335982003606,9957122.489693346
105,28,12,37,0.2128460992940693,4721.723550734093,9961844.213244079
106,60,12,38,0.20220379432936583,7514.441821309398,9969358.655065387
107,299,12,38,0.20220379432936583,28650.998599316667,9998009.653664704
108,299,12,38,0.20220379432936583,26171.39140094538,10024181.04506565
109,116,12,39,0.20220379432936583,13908.979321574794,10038090.024387226
110,299,12,39,0.20220379432936583,21008.569804612398,10059098.594191838
111,299,12,39,0.20220379432936583,-4464.118520290361,10054634.475671548
112,299,12,39,0.20220379432936583,30564.574523050385,10085199.050194599
113,299,12,39,0.20220379432936583,26311.436213746092,10111510.486408345
114,20,12,40,0.20220379432936583,3464.79025425103,10114975.276662596
115,110,12,41,0.20220379432936583,12479.165648669434,10127454.442311265
116,299,12,41,0.20220379432936583,21788.955663500503,10149243.397974765
117,299,12,41,0.20220379432936583,31445.076823101575,10180688.474797867
118,299,12,41,0.20220379432936583,20918.49112017844,10201606.965918045
119,299,12,41,0.20220379432936583,22429.734709818622,10224036.700627863
120,41,12,42,0.20220379432936583,4753.783089368535,10228790.483717231
121,299,12,42,0.19209360461289754,12714.412189800323,10241504.895907031
122,44,13,42,0.19209360461289754,-5548.376238897413,10235956.519668134
123,299,13,42,0.19209360461289754,29319.145586094637,10265275.665254228
124,299,13,42,0.19209360461289754,21968.39615016989,10287244.061404398
125,299,13,42,0.19209360461289754,29238.515895656255,10316482.577300053
126,299,13,42,0.19209360461289754,30121.230804038507,10346603.808104092
127,299,13,42,0.19209360461289754,27461.787753194076,10374065.595857287
128,76,13,43,0.19209360461289754,8905.311313475739,10382970.907170763
129,104,13,44,0.19209360461289754,12101.927132415676,10395072.83430318
130,248,14,44,0.19209360461289754,-3489.204598946614,10391583.629704233
131,123,14,45,0.19209360461289754,16015.150829864686,10407598.780534098
132,62,14,46,0.19209360461289754,8348.155160215381,10415946.935694313
133,95,14,47,0.19209360461289754,11403.263151180923,10427350.198845493
134,299,14,47,0.19209360461289754,25879.582873805,10453229.781719297
135,10,14,48,0.19209360461289754,2543.897797461736,10455773.679516759
136,65,14,49,0.18248892438225264,8851.442504973915,10464625.122021733
137,299,14,49,0.18248892438225264,26143.109086810837,10490768.231108544
138,183,14,50,0.18248892438225264,20152.767100589746,10510920.998209134
139,222,15,50,0.18248892438225264,-15571.491939917902,10495349.506269217
140,299,15,50,0.18248892438225264,24050.012793925067,10519399.519063141
141,151,16,50,0.18248892438225264,4998.412071621149,10524397.931134762
142,98,16,51,0.18248892438225264,11316.362466615934,10535714.293601379
143,94,16,52,0.18248892438225264,10105.164176653561,10545819.457778033
144,217,16,53,0.18248892438225264,20315.901604340394,10566135.359382372
145,265,17,53,0.18248892438225264,9427.307015365514,10575562.666397737
146,158,17,54,0.18248892438225264,17990.352876400353,10593553.019274138
147,299,17,54,0.18248892438225264,17326.866466216332,10610879.885740355
148,128,18,54,0.18248892438225264,2468.4980101864694,10613348.383750541
149,299,18,54,0.18248892438225264,23707.286833393202,10637055.670583934
150,299,18,54,0.18248892438225264,20586.776928145777,10657642.447512079
151,35,18,55,0.17336447816314,4979.845071854652,10662622.292583933
152,299,18,55,0.17336447816314,21664.674243128993,10684286.966827063
153,145,18,56,0.17336447816314,15346.090159016274,10699633.056986079
154,299,18,56,0.17336447816314,27696.128772638313,10727329.185758717
155,299,18,56,0.17336447816314,25808.923670423723,10753138.109429142
156,173,18,57,0.17336447816314,15625.055559373477,10768763.164988516
157,299,18,57,0.17336447816314,21803.70224973876,10790566.867238255
158,299,18,57,0.17336447816314,27192.347358258543,10817759.214596514
159,299,18,57,0.17336447816314,22051.507504650534,10839810.722101165
160,53,18,58,0.17336447816314,6921.794669481673,10846732.516770646
161,299,18,58,0.17336447816314,21392.564391669224,10868125.081162315
162,133,18,59,0.17336447816314,10316.448190056844,10878441.529352373
163,299,18,59,0.17336447816314,21790.507282778763,10900232.036635151
164,19,18,60,0.17336447816314,3379.1265696839537,10903611.163204836
165,270,19,60,0.17336447816314,15944.762630744397,10919555.92583558
166,299,19,60,0.164696254254983,26706.274042330475,10946262.19987791
167,115,19,61,0.164696254254983,11534.973727391633,10957797.173605302
168,299,19,61,0.164696254254983,23301.197596318194,10981098.371201621
169,299,19,61,0.164696254254983,22679.71226339308,11003778.083465014
170,299,19,61,0.164696254254983,27837.74808444782,11031615.831549462
171,299,19,61,0.164696254254983,25708.93136419758,11057324.76291366
172,297,20,61,0.164696254254983,17820.60900937324,11075145.371923033
173,299,20,61,0.164696254254983,22135.558885132075,11097280.930808166
174,174,21,61,0.164696254254983,7146.552626117242,11104427.483434284
175,41,21,62,0.164696254254983,5765.26464913105,11110192.748083415
176,213,21,63,0.164696254254983,21841.332283847893,11132034.080367262
177,43,21,64,0.164696254254983,6212.280826037191,11138246.3611933
178,207,21,65,0.164696254254983,22472.67671751482,11160719.037910813
179,26,21,66,0.164696254254983,2899.654993955892,11163618.692904769
180,293,21,67,0.164696254254983,27563.10330987659,11191181.796214646
181,299,21,67,0.15646144154223385,20425.86983797008,11211607.666052615
182,257,21,68,0.15646144154223385,30242.860030643962,11241850.526083259
183,299,21,68,0.15646144154223385,22978.82699771164,11264829.353080971
184,299,21,68,0.15646144154223385,30164.862909962078,11294994.215990933
185,299,21,68,0.15646144154223385,27253.61112993854,11322247.82712087
186,139,21,69,0.15646144154223385,15180.57320700635,11337428.400327876
187,126,21,70,0.15646144154223385,14040.453466425202,11351468.8537943
188,134,21,71,0.15646144154223385,13344.595126715827,11364813.448921017
189,299,21,71,0.15646144154223385,31668.85316399029,11396482.302085008
190,299,21,71,0.15646144154223385,26982.386327682085,11423464.68841269
191,68,21,72,0.15646144154223385,7713.204268280653,11431177.892680971
192,299,21,72,0.15646144154223385,23974.140209319827,11455152.03289029
193,299,21,72,0.15646144154223385,21252.379247206663,11476404.412137497
194,244,22,72,0.15646144154223385,14544.396392882732,11490948.80853038
195,299,22,72,0.15646144154223385,26077.026966999758,11517025.83549738
196,299,22,72,0.14863836946512216,18479.88141542277,11535505.716912802
197,151,22,73,0.14863836946512216,9562.470073508917,11545068.18698631
198,17,23,73,0.14863836946512216,-8313.56034153342,11536754.626644777
199,299,23,73,0.14863836946512216,29072.545462095342,11565827.172106873
200,299,23,73,0.14863836946512216,15541.159273105424,11581368.331379978
201,25,23,74,0.14863836946512216,2978.3573644752178,11584346.688744454
202,299,23,74,0.14863836946512216,21148.09414704697,11605494.7828915
203,299,23,74,0.14863836946512216,24436.121188264,11629930.904079765
204,299,23,74,0.14863836946512216,18958.45974303535,11648889.363822801
205,299,23,74,0.14863836946512216,26705.4385102169,11675594.802333018
206,299,23,74,0.14863836946512216,32402.0378755044,11707996.840208523
207,113,23,75,0.14863836946512216,10807.033458168136,11718803.87366669
208,219,24,75,0.14863836946512216,14667.886924060993,11733471.76059075
209,299,24,75,0.14863836946512216,22480.97400315174,11755952.734593902
210,299,24,75,0.14863836946512216,24723.004533601576,11780675.739127504
211,290,24,76,0.14120645099186604,24382.891229294848,11805058.630356798
212,299,24,76,0.14120645099186604,23748.14038709512,11828806.770743893
213,299,24,76,0.14120645099186604,25595.187753232665,11854401.958497126
214,299,24,76,0.14120645099186604,24593.173941164467,11878995.13243829
215,181,24,77,0.14120645099186604,17169.28491037251,11896164.417348664
216,299,24,77,0.14120645099186604,8935.449179390209,11905099.866528055
217,90,24,78,0.14120645099186604,9656.300577561571,11914756.167105617
218,299,24,78,0.14120645099186604,24108.392653182596,11938864.5597588
219,299,24,78,0.14120645099186604,21814.191779970144,11960678.751538768
220,299,24,78,0.14120645099186604,25398.33184626916,11986077.083385037
221,299,24,78,0.14120645099186604,20613.166492048895,12006690.249877086
222,276,25,78,0.14120645099186604,-51322.46797878985,11955367.781898296
223,38,25,79,0.14120645099186604,3010.5182982839674,11958378.300196579
224,299,25,79,0.14120645099186604,5201.316132242147,11963579.61632882
225,299,25,79,0.14120645099186604,24509.158421137217,11988088.774749957
226,299,25,79,0.13414612844227275,22884.27749459706,12010973.052244553
227,299,25,79,0.13414612844227275,22081.080069904157,12033054.132314457
228,188,25,80,0.13414612844227275,249.60045849462222,12033303.732772952
229,299,25,80,0.13414612844227275,28186.118114290268,12061489.850887243
230,299,25,80,0.13414612844227275,27637.036560592373,12089126.887447836
231,299,25,80,0.13414612844227275,30609.547757657212,12119736.435205493
232,299,25,80,0.13414612844227275,-16890.64648843064,12102845.788717063
233,115,25,81,0.13414612844227275,13301.363521549276,12116147.152238613
234,63,26,81,0.13414612844227275,-3372.158320621058,12112774.993917992
235,299,26,81,0.13414612844227275,-24761.10285144153,12088013.891066551
236,0,27,81,0.13414612844227275,-10000.0,12078013.891066551
237,299,27,81,0.13414612844227275,24786.209394046942,12102800.100460598
238,299,27,81,0.13414612844227275,30273.787948314537,12133073.888408912
239,110,27,82,0.13414612844227275,12811.191945333147,12145885.080354245
240,299,27,82,0.13414612844227275,28315.073168798266,12174200.153523043
241,0,28,82,0.1274388220201591,-10000.0,12164200.153523043
242,299,28,82,0.1274388220201591,27694.44176909312,12191894.595292136
243,299,28,82,0.1274388220201591,24376.274059570427,12216270.869351707
244,125,28,83,0.1274388220201591,10195.31462962701,12226466.183981335
245,186,28,84,0.1274388220201591,20823.994438891958,12247290.178420227
246,71,28,85,0.1274388220201591,8886.479765471237,12256176.658185698
247,167,28,86,0.1274388220201591,17623.467988584518,12273800.126174282
248,299,28,86,0.1274388220201591,26478.35068087965,12300278.476855163
249,57,28,87,0.1274388220201591,7733.323837301861,12308011.800692465
250,90,28,88,0.1274388220201591,9372.024799473706,12317383.825491939
251,242,29,88,0.1274388220201591,7932.644666535787,12325316.470158475
252,299,29,88,0.1274388220201591,26056.540780433348,12351373.010938907
253,299,29,88,0.1274388220201591,17102.08300407211,12368475.09394298
254,299,29,88,0.1274388220201591,25224.985834177907,12393700.079777157
255,299,29,88,0.1274388220201591,25858.002512126473,12419558.082289284
256,203,29,89,0.12106688091915115,24012.38038615736,12443570.462675441
257,299,29,89,0.12106688091915115,14139.621442910739,12457710.084118351
258,299,29,89,0.12106688091915115,20688.613166454317,12478398.697284807
259,299,29,89,0.12106688091915115,20770.379007644333,12499169.076292451
260,299,29,89,0.12106688091915115,25743.838408360156,12524912.914700812
261,299,29,89,0.12106688091915115,28833.913293636782,12553746.827994449
262,279,29,90,0.12106688091915115,23474.85383171432,12577221.681826163
263,58,29,91,0.12106688091915115,7527.965671911337,12584749.647498075
264,299,29,91,0.12106688091915115,25794.889602979485,12610544.537101055
265,150,30,91,0.12106688091915115,2323.9960055238025,12612868.533106579
266,40,30,92,0.12106688091915115,5605.885349910204,12618474.41845649
267,42,30,93,0.12106688091915115,4783.382428417693,12623257.800884906
268,299,30,93,0.12106688091915115,27718.73504220684,12650976.535927113
269,60,30,94,0.12106688091915115,5900.455282819958,12656876.991209934
270,157,30,95,0.12106688091915115,16433.889542671328,12673310.880752604
271,159,31,95,0.11501353687319359,4023.795807614206,12677334.67656022
272,299,31,95,0.11501353687319359,28488.53646856253,12705823.213028781
273,299,31,95,0.11501353687319359,28966.174895625838,12734789.387924407
274,138,31,96,0.11501353687319359,10543.22937380686,12745332.617298214
275,82,31,97,0.11501353687319359,9391.3797696752,12754723.99706789
276,299,31,97,0.11501353687319359,23791.16468639811,12778515.161754288
277,48,31,98,0.11501353687319359,6665.341048318209,12785180.502802607
278,299,31,98,0.11501353687319359,23898.20383267974,12809078.706635287
279,299,31,98,0.11501353687319359,24263.648728592296,12833342.35536388
280,299,31,98,0.11501353687319359,28030.319435983612,12861372.674799863
281,53,32,98,0.11501353687319359,-4847.994234872328,12856524.68056499
282,299,32,98,0.11501353687319359,23588.348153688577,12880113.028718678
283,299,32,98,0.11501353687319359,27053.4411161405,12907166.46983482
284,265,33,98,0.11501353687319359,-7003.699883620899,12900162.769951198
285,299,33,98,0.11501353687319359,19694.109617056747,12919856.879568255
286,32,33,99,0.1092628600295339,4664.503745156175,12924521.38331341
287,283,34,99,0.1092628600295339,11572.55582404495,12936093.939137455
288,299,34,99,0.1092628600295339,19911.488071592514,12956005.427209048
289,299,34,99,0.1092628600295339,32315.973776151794,12988321.4009852
290,155,34,100,0.1092628600295339,17832.561771273547,13006153.962756474
291,127,34,101,0.1092628600295339,13685.412571264862,13019839.375327738
292,262,34,102,0.1092628600295339,26501.786800833517,13046341.162128571
293,299,34,102,0.1092628600295339,27706.952581222038,13074048.114709793
294,60,35,102,0.1092628600295339,-3854.892145360779,13070193.222564433
295,176,35,103,0.1092628600295339,20582.296460051366,13090775.519024484
296,299,35,103,0.1092628600295339,5661.924387092543,13096437.443411576
297,92,35,104,0.1092628600295339,9941.590032147209,13106379.033443723
298,299,35,104,0.1092628600295339,22531.908283721343,13128910.941727445
299,143,36,104,0.1092628600295339,3487.9537002109264,13132398.895427655
300,264,37,104,0.1092628600295339,10314.439404313878,13142713.33483197
301,146,38,104,0.10379971702805721,2.814076670731083,13142716.148908641
302,299,38,104,0.10379971702805721,25751.74892064564,13168467.897829287
303,90,38,105,0.10379971702805721,11064.182929974471,13179532.08075926
304,299,38,105,0.10379971702805721,14258.286282920384,13193790.367042182
305,299,38,105,0.10379971702805721,25487.870525450326,13219278.237567632
306,299,38,105,0.10379971702805721,26086.16227236363,13245364.399839995
307,285,38,106,0.10379971702805721,28882.49982268295,13274246.899662679
308,299,38,106,0.10379971702805721,26783.04866828255,13301029.948330961
309,299,38,106,0.10379971702805721,30763.13752714212,13331793.085858103
310,104,38,107,0.10379971702805721,12469.835048083227,13344262.920906186
311,299,38,107,0.10379971702805721,27874.943198854326,13372137.86410504
312,299,38,107,0.10379971702805721,25515.63554852781,13397653.499653568
313,299,38,107,0.10379971702805721,29250.778828268,13426904.278481837
314,59,39,107,0.10379971702805721,-4743.568032517083,13422160.710449321
315,299,39,107,0.10379971702805721,26920.448425586274,13449081.158874907
316,299,39,107,0.09860973117665435,24215.07019443815,13473296.229069345
317,299,39,107,0.09860973117665435,20128.835724161916,13493425.064793507
318,299,39,107,0.09860973117665435,27100.366808576633,13520525.431602083
319,299,39,107,0.09860973117665435,25257.019044075863,13545782.450646158
320,299,39,107,0.09860973117665435,22564.149293026374,13568346.599939184
321,108,39,108,0.09860973117665435,12711.831403245673,13581058.43134243
322,171,39,109,0.09860973117665435,21155.958126565845,13602214.389468996
323,64,39,110,0.09860973117665435,8170.461722731174,13610384.851191727
324,299,39,110,0.09860973117665435,18536.428888819664,13628921.280080548
325,299,39,110,0.09860973117665435,17150.84972945779,13646072.129810005
326,212,39,111,0.09860973117665435,23460.614020720906,13669532.743830726
327,41,39,112,0.09860973117665435,6212.473270580854,13675745.217101306
328,299,39,112,0.09860973117665435,25669.649983300216,13701414.867084606
329,197,39,113,0.09860973117665435,16224.088093627093,13717638.955178233
330,299,39,113,0.09860973117665435,24804.95550417904,13742443.910682412
331,196,40,113,0.09367924461782162,4436.43095599305,13746880.341638405
332,171,40,114,0.09367924461782162,14406.39200037129,13761286.733638776
333,65,40,115,0.09367924461782162,8462.597260597307,13769749.330899375
334,299,40,115,0.09367924461782162,23455.782132237153,13793205.11303161
335,160,40,116,0.09367924461782162,14571.056579712726,13807776.169611324
336,154,40,117,0.09367924461782162,18420.827086975765,13826196.9966983
337,131,40,118,0.09367924461782162,14026.484455309279,13840223.48115361
338,299,40,118,0.09367924461782162,31955.683841610364,13872179.16499522
339,91,40,119,0.09367924461782162,7956.184728392134,13880135.349723611
340,43,40,120,0.09367924461782162,6004.750880183786,13886140.100603795
341,54,40,121,0.09367924461782162,6990.259895477141,13893130.360499272
342,299,40,121,0.09367924461782162,25097.371878817554,13918227.73237809
343,299,40,121,0.09367924461782162,23660.851322313985,13941888.583700404
344,299,40,121,0.09367924461782162,28892.376148241234,13970780.959848644
345,27,40,122,0.09367924461782162,4264.009689865183,13975044.96953851
346,49,40,123,0.08899528238693054,6299.013137243956,13981343.982675754
347,21,40,124,0.08899528238693054,3471.9895798199377,13984815.972255573
348,299,40,124,0.08899528238693054,28554.513787187712,14013370.48604276
349,43,40,125,0.08899528238693054,5904.984269516295,14019275.470312277
350,72,40,126,0.08899528238693054,8953.437509147774,14028228.907821424
351,299,40,126,0.08899528238693054,32066.6491922147,14060295.557013638
352,299,40,126,0.08899528238693054,22106.95710878856,14082402.514122427
353,299,40,126,0.08899528238693054,27285.645881915705,14109688.160004342
354,299,40,126,0.08899528238693054,28952.29479785015,14138640.454802193
355,201,40,127,0.08899528238693054,22722.914572254078,14161363.369374447
356,299,40,127,0.08899528238693054,30086.759044270315,14191450.128418718
357,141,40,128,0.08899528238693054,12852.763516353281,14204302.891935071
358,299,40,128,0.08899528238693054,19533.44522531978,14223836.33716039
359,299,40,128,0.08899528238693054,-20375.017652201997,14203461.319508187
360,290,40,129,0.08899528238693054,24622.177235441006,14228083.496743629
361,99,40,130,0.08454551826758401,9863.00427358066,14237946.50101721
362,299,40,130,0.08454551826758401,31417.618016898756,14269364.119034108
363,299,40,130,0.08454551826758401,22913.988563437295,14292278.107597545
364,104,40,131,0.08454551826758401,11689.91582734086,14303968.023424886
365,299,40,131,0.08454551826758401,26427.054640183575,14330395.07806507
366,38,40,132,0.08454551826758401,5183.35504599944,14335578.43311107
367,299,40,132,0.08454551826758401,24100.787510386363,14359679.220621455
368,299,40,132,0.08454551826758401,20108.968410013968,14379788.189031469
369,101,40,133,0.08454551826758401,10672.556403527275,14390460.745434996
370,299,40,133,0.08454551826758401,27696.67718569058,14418157.422620686
371,78,40,134,0.08454551826758401,9020.552328918664,14427177.974949604
372,265,41,134,0.08454551826758401,-12566.45824950899,14414611.516700095
373,86,42,134,0.08454551826758401,-1907.0117702331781,14412704.504929861
374,299,42,134,0.08454551826758401,28798.460686062746,14441502.965615924
375,25,42,135,0.08454551826758401,4165.015564521082,14445667.981180446
376,299,42,135,0.0803182423542048,29716.134799449286,14475384.115979895
377,299,42,135,0.0803182423542048,25409.12033358508,14500793.23631348
378,203,42,136,0.0803182423542048,19452.25894363066,14520245.495257111
379,299,42,136,0.0803182423542048,30012.127603228146,14550257.622860339
380,299,42,136,0.0803182423542048,18557.781662266876,14568815.404522605
381,299,42,136,0.0803182423542048,24150.141537869087,14592965.546060475
382,299,42,136,0.0803182423542048,25846.90477374088,14618812.450834215
383,299,42,136,0.0803182423542048,17072.70791558396,14635885.158749798
384,299,42,136,0.0803182423542048,20660.436844049244,14656545.595593847
385,159,42,137,0.0803182423542048,15779.499510814945,14672325.095104663
386,164,42,138,0.0803182423542048,15211.11395806333,14687536.209062725
387,81,42,139,0.0803182423542048,9187.03997234645,14696723.249035072
388,299,42,139,0.0803182423542048,-16740.099656346105,14679983.149378726
389,128,42,140,0.0803182423542048,13573.061668278175,14693556.211047005
390,78,42,141,0.0803182423542048,8296.163132181697,14701852.374179186
391,299,42,141,0.07630233023649456,25669.78280187477,14727522.15698106
392,251,43,141,0.07630233023649456,11096.755917610048,14738618.91289867
393,169,43,142,0.07630233023649456,19432.678963853297,14758051.591862524
394,299,43,142,0.07630233023649456,26149.538867709492,14784201.130730234
395,299,43,142,0.07630233023649456,29070.907594514545,14813272.03832475
396,299,43,142,0.07630233023649456,24037.80878022877,14837309.847104978
397,71,43,143,0.07630233023649456,9670.979628617551,14846980.826733595
398,299,43,143,0.07630233023649456,24690.269836499363,14871671.096570095
399,118,43,144,0.07630233023649456,13702.595219729876,14885373.691789825
400,135,43,145,0.07630233023649456,14443.978597569389,14899817.670387395
401,75,44,145,0.07630233023649456,-1729.4001872602548,14898088.270200135
402,299,44,145,0.07630233023649456,26672.66655009696,14924760.936750231
403,299,44,145,0.07630233023649456,28407.929084033327,14953168.865834264
404,220,44,146,0.07630233023649456,20690.512756172044,14973859.378590437
405,299,44,146,0.07630233023649456,24864.423950027944,14998723.802540464
406,228,44,147,0.07248721372466983,17396.660015528752,15016120.462555993
407,299,44,147,0.07248721372466983,25341.941725405177,15041462.404281398
408,299,44,147,0.07248721372466983,25299.201366909954,15066761.605648309
409,299,44,147,0.07248721372466983,16595.460757919158,15083357.066406228
410,299,44,147,0.07248721372466983,14842.357635584323,15098199.424041811
411,63,44,148,0.07248721372466983,7555.869006498893,15105755.293048311
412,60,45,148,0.07248721372466983,-3704.2412989302384,15102051.05174938
413,5,45,149,0.07248721372466983,1991.358130484804,15104042.409879865
414,299,45,149,0.07248721372466983,27836.78737399029,15131879.197253855
415,299,45,149,0.07248721372466983,27113.746933692484,15158992.944187548
416,272,45,150,0.07248721372466983,28465.912071477578,15187458.856259026
417,299,45,150,0.07248721372466983,-9325.844975211945,15178133.011283813
418,299,45,150,0.07248721372466983,24539.213025325545,15202672.224309139
419,76,46,150,0.07248721372466983,-3848.4742782787735,15198823.75003086
420,187,46,151,0.07248721372466983,18397.850293344985,15217221.600324206
