Episode,Steps Done,Lost Counter,Done Counter,Epsilon,Instant Reward,Cummulative Reward
152,173,31,70,0.9420655925092949,17343.03530785109,2196970.1590107363
153,299,31,70,0.9420655925092949,23929.06577597053,2220899.2247867067
154,299,31,70,0.9420655925092949,31303.289802734893,2252202.5145894415
155,172,32,70,0.9420655925092949,3188.7040075476616,2255391.2185969893
156,45,33,70,0.9420655925092949,-8635.904182152233,2246755.314414837
157,80,33,71,0.9420655925092949,7658.650938036744,2254413.965352874
158,49,33,72,0.9420655925092949,6299.225662530001,2260713.1910154037
159,299,33,72,0.9420655925092949,17664.69185607762,2278377.882871481
160,78,33,73,0.9420655925092949,9975.187038126318,2288353.0699096075
161,299,33,73,0.9420655925092949,28962.357039822396,2317315.42694943
162,74,33,74,0.9420655925092949,8451.755683236008,2325767.1826326656
163,64,33,75,0.9420655925092949,5211.46486971177,2330978.647502377
164,299,33,75,0.9420655925092949,22472.033584729375,2353450.6810871065
165,93,33,76,0.9420655925092949,8288.866947182718,2361739.5480342894
166,299,33,76,0.8949623128838301,-2358.246257486089,2359381.301776803
167,299,33,76,0.8949623128838301,-8367.193013533863,2351014.108763269
168,90,33,77,0.8949623128838301,10419.878183546216,2361433.986946815
169,299,33,77,0.8949623128838301,22411.37301046079,2383845.359957276
170,299,33,77,0.8949623128838301,24444.216493515574,2408289.5764507917
171,43,33,78,0.8949623128838301,6292.0661828967895,2414581.6426336886
172,183,34,78,0.8949623128838301,-17346.51592766522,2397235.1267060232
173,85,34,79,0.8949623128838301,10473.058034825208,2407708.1847408484
174,299,34,79,0.8949623128838301,26730.45333174512,2434438.6380725936
175,254,34,80,0.8949623128838301,26765.54590310522,2461204.183975699
176,40,34,81,0.8949623128838301,5927.043961587229,2467131.2279372863
177,299,34,81,0.8949623128838301,21792.961971028162,2488924.1899083145
178,136,35,81,0.8949623128838301,-1159.1207747180706,2487765.0691335965
179,194,35,82,0.8949623128838301,21784.72486855951,2509549.794002156
180,43,36,82,0.8949623128838301,-5704.132160159883,2503845.661841996
181,25,36,83,0.8502141972396385,4243.736012303966,2508089.3978542998
182,299,36,83,0.8502141972396385,29108.099800649423,2537197.4976549493
183,86,36,84,0.8502141972396385,10185.886774133758,2547383.384429083
184,131,36,85,0.8502141972396385,9764.116994550646,2557147.5014236337
185,299,36,85,0.8502141972396385,28982.257834423828,2586129.7592580575
186,299,36,85,0.8502141972396385,25856.308341248783,2611986.0675993063
187,299,36,85,0.8502141972396385,24193.085561410684,2636179.153160717
188,299,36,85,0.8502141972396385,18362.353244960465,2654541.506405677
189,299,36,85,0.8502141972396385,25679.169261307397,2680220.6756669846
190,299,36,85,0.8502141972396385,14033.03106527572,2694253.7067322605
191,299,36,85,0.8502141972396385,21335.656233342732,2715589.3629656034
192,299,36,85,0.8502141972396385,24383.00323391241,2739972.3661995158
193,125,36,86,0.8502141972396385,13674.249683721664,2753646.615883237
194,220,37,86,0.8502141972396385,11863.736185686827,2765510.352068924
195,299,37,86,0.8502141972396385,23080.887367244355,2788591.239436168
196,65,37,87,0.8077034873776566,8505.430802308842,2797096.670238477
197,299,37,87,0.8077034873776566,26938.594107890607,2824035.2643463677
198,299,37,87,0.8077034873776566,18852.701650902647,2842887.9659972703
199,229,38,87,0.8077034873776566,12809.563816574842,2855697.529813845
200,76,38,88,0.8077034873776566,9965.01161938321,2865662.541433228
201,299,38,88,0.8077034873776566,21214.021957539575,2886876.5633907677
202,299,38,88,0.8077034873776566,25815.198372985302,2912691.761763753
203,35,38,89,0.8077034873776566,5153.611535453859,2917845.3732992066
204,127,38,90,0.8077034873776566,15392.64605382689,2933238.0193530335
205,299,38,90,0.8077034873776566,27136.9671277852,2960374.9864808186
206,299,38,90,0.8077034873776566,28925.271005476792,2989300.2574862954
207,289,39,90,0.8077034873776566,6348.746843313815,2995649.004329609
208,299,39,90,0.8077034873776566,26298.63441438498,3021947.6387439943
209,299,39,90,0.8077034873776566,30119.52639253035,3052067.1651365245
210,153,39,91,0.8077034873776566,16194.81456333122,3068261.9796998557
211,299,39,91,0.7673183130087737,31707.393674960895,3099969.3733748165
212,245,40,91,0.7673183130087737,14062.853766579075,3114032.2271413957
213,299,40,91,0.7673183130087737,26643.56290552504,3140675.7900469205
214,208,40,92,0.7673183130087737,20908.232323295593,3161584.022370216
215,299,40,92,0.7673183130087737,31400.79039440835,3192984.812764624
216,204,40,93,0.7673183130087737,11067.673642332415,3204052.4864069563
217,299,40,93,0.7673183130087737,25058.25633769297,3229110.7427446493
218,299,40,93,0.7673183130087737,28132.930323234657,3257243.673067884
219,299,40,93,0.7673183130087737,24148.414009224918,3281392.087077109
220,37,40,94,0.7673183130087737,4897.01726820258,3286289.104345312
221,299,40,94,0.7673183130087737,31933.021856042345,3318222.1262013544
222,299,40,94,0.7673183130087737,30996.569020668452,3349218.695222023
223,299,40,94,0.7673183130087737,21778.225953934387,3370996.921175957
224,297,40,95,0.7673183130087737,29953.67905522918,3400950.6002311865
225,87,40,96,0.7673183130087737,11423.681268938073,3412374.2815001244
226,299,40,96,0.7289523973583351,19782.65355471045,3432156.935054835
227,299,40,96,0.7289523973583351,28871.444626850436,3461028.3796816855
228,43,40,97,0.7289523973583351,6001.7434031667035,3467030.123084852
229,299,40,97,0.7289523973583351,19219.163008215644,3486249.286093068
230,299,40,97,0.7289523973583351,19296.819474491178,3505546.105567559
231,201,40,98,0.7289523973583351,18084.17282877214,3523630.2783963312
232,299,40,98,0.7289523973583351,22630.038572441586,3546260.316968773
233,68,40,99,0.7289523973583351,8317.612711680824,3554577.929680454
234,299,40,99,0.7289523973583351,22097.32387911399,3576675.253559568
235,299,40,99,0.7289523973583351,29675.43869969532,3606350.6922592632
236,65,40,100,0.7289523973583351,3921.522343903721,3610272.214603167
237,299,40,100,0.7289523973583351,29019.200049746447,3639291.4146529133
238,299,40,100,0.7289523973583351,27232.55457393209,3666523.9692268455
239,11,40,101,0.7289523973583351,2606.753667524823,3669130.7228943706
240,299,40,101,0.7289523973583351,12368.668806778009,3681499.3917011484
241,74,40,102,0.6925047774904183,8211.686338312918,3689711.0780394613
242,172,40,103,0.6925047774904183,19702.226917328895,3709413.30495679
243,299,40,103,0.6925047774904183,29515.09593727134,3738928.400894061
244,299,40,103,0.6925047774904183,31570.929751503874,3770499.330645565
245,299,40,103,0.6925047774904183,17853.30514360433,3788352.6357891695
246,39,40,104,0.6925047774904183,5467.430776948289,3793820.0665661176
247,144,40,105,0.6925047774904183,12591.078118902778,3806411.14468502
248,138,40,106,0.6925047774904183,15402.609181358399,3821813.7538663787
