Episode,Steps Done,Steps Lost,MSE,Done Counter,Epsilon,Instant Reward,Cummulative Reward
327,299,19,6790.53125,41,0.8949623128838301,-35709.48401525922,-52525629.466114976
328,299,3,11997.72265625,41,0.8949623128838301,-174619.00923347243,-52700248.47534845
329,299,30,593.7161254882812,41,0.8949623128838301,19475.30815861908,-52680773.16718983
330,299,0,6697.076171875,41,0.8949623128838301,-24286.983317472816,-52705060.1505073
331,299,16,13001.19921875,41,0.8949623128838301,-25112.8507292023,-52730173.001236506
332,299,0,5672.59814453125,41,0.8949623128838301,24660.34359366784,-52705512.65764284
333,299,0,2077.971923828125,41,0.8949623128838301,25774.13149267847,-52679738.52615016
334,299,9,78598.59375,41,0.8949623128838301,-77824.22958781656,-52757562.755737975
335,31,0,11874.1767578125,42,0.8949623128838301,4753.654831328617,-52752809.10090665
336,299,0,2376.88134765625,42,0.8949623128838301,27606.844031027165,-52725202.25687562
337,299,17,4268.15869140625,42,0.8949623128838301,-194917.15399423256,-52920119.41086985
338,299,0,13588.296875,42,0.8949623128838301,25416.65046533336,-52894702.76040452
339,299,19,2116.877685546875,42,0.8949623128838301,-208868.1538346825,-53103570.914239205
340,299,0,1160.2720947265625,42,0.8949623128838301,20471.687322586386,-53083099.22691662
341,234,0,2809.359130859375,43,0.8502141972396385,24270.68835355408,-53058828.538563065
342,299,0,108955.4921875,43,0.8502141972396385,24225.29366422968,-53034603.24489883
343,299,10,3105.1669921875,43,0.8502141972396385,11664.03363410197,-53022939.21126473
344,299,0,4561.328125,43,0.8502141972396385,-91616.07712148916,-53114555.28838622
345,299,0,3024.096923828125,43,0.8502141972396385,3718.577763024521,-53110836.7106232
346,299,0,15512.5693359375,43,0.8502141972396385,5619.675265010206,-53105217.03535819
347,299,37,4257.60986328125,43,0.8502141972396385,-239309.5514763675,-53344526.58683456
348,299,0,14693.5595703125,43,0.8502141972396385,26134.38460540314,-53318392.20222916
349,299,1,63055.015625,43,0.8502141972396385,-52146.980775367876,-53370539.18300453
350,299,0,1630.4769287109375,43,0.8502141972396385,20767.91869760666,-53349771.264306925
351,299,4,23269.216796875,43,0.8502141972396385,-129037.90104605412,-53478809.16535298
352,299,0,1840.1595458984375,43,0.8502141972396385,29772.34471852234,-53449036.820634454
353,299,17,858.4054565429688,43,0.8502141972396385,25895.864136512915,-53423140.956497945
354,299,35,19832.12890625,43,0.8502141972396385,-172698.67619992682,-53595839.63269787
355,299,0,2493.972412109375,43,0.8502141972396385,27536.342154619808,-53568303.29054325
356,299,0,1444.5794677734375,43,0.8502141972396385,18724.137512061196,-53549579.15303119
357,299,0,4569.96875,43,0.8502141972396385,-38692.355698630534,-53588271.50872982
358,299,15,17114.853515625,43,0.8502141972396385,22716.799724490058,-53565554.70900533
359,299,0,12445.0634765625,43,0.8502141972396385,26244.795889598292,-53539309.91311573
360,299,0,5820.78076171875,43,0.8502141972396385,-188080.67161003666,-53727390.58472577
361,299,8,8456.1552734375,43,0.8077034873776566,25421.97984323255,-53701968.60488254
362,299,0,18239.275390625,43,0.8077034873776566,26978.45330732476,-53674990.151575215
363,299,0,33527.15625,43,0.8077034873776566,26986.261783677575,-53648003.88979154
364,299,0,10993.4697265625,43,0.8077034873776566,27516.86738029422,-53620487.02241125
365,299,0,2439.0771484375,43,0.8077034873776566,-129070.06901371806,-53749557.091424964
366,299,3,28891.337890625,43,0.8077034873776566,28292.565097164654,-53721264.5263278
367,299,0,13132.4921875,43,0.8077034873776566,-9500.544464411743,-53730765.070792206
368,299,5,2174.437744140625,43,0.8077034873776566,-163434.14233794896,-53894199.21313015
369,299,8,10454.5849609375,43,0.8077034873776566,-220626.37608078486,-54114825.589210935
370,299,3,10442.4765625,43,0.8077034873776566,-283576.41773888696,-54398402.00694982
371,299,0,3532.114501953125,43,0.8077034873776566,29241.11468740261,-54369160.892262414
372,299,0,5010.37109375,43,0.8077034873776566,27211.190183556708,-54341949.70207886
373,299,3,19375.517578125,43,0.8077034873776566,-383769.13275943446,-54725718.83483829
374,299,41,16094.8662109375,43,0.8077034873776566,-94594.53544942301,-54820313.37028772
375,299,0,86780.3671875,43,0.8077034873776566,27728.634770718167,-54792584.735516995
376,299,0,3099.006591796875,43,0.8077034873776566,26564.689852518215,-54766020.045664474
377,299,0,9391.041015625,43,0.8077034873776566,28329.411692064383,-54737690.63397241
378,299,41,988.2217407226562,43,0.8077034873776566,-75912.03878386942,-54813602.67275628
379,299,0,88198.8984375,43,0.8077034873776566,24947.33556473812,-54788655.33719154
380,299,55,27732.111328125,43,0.8077034873776566,-101540.78606415568,-54890196.12325569
381,299,24,8760.9169921875,43,0.7673183130087737,-73757.2614311508,-54963953.38468684
382,299,6,14640.2890625,43,0.7673183130087737,-24720.939266920563,-54988674.32395376
383,299,0,1981.2366943359375,43,0.7673183130087737,27993.089284649024,-54960681.23466911
384,299,4,2220.027587890625,43,0.7673183130087737,-74112.09663699537,-55034793.33130611
385,299,0,5968.80615234375,43,0.7673183130087737,28788.741835221805,-55006004.589470886
386,299,15,12064.2939453125,43,0.7673183130087737,-17348.463625112006,-55023353.053096
387,299,0,2293.020263671875,43,0.7673183130087737,20306.388364288126,-55003046.66473171
388,42,0,8543.0869140625,44,0.7673183130087737,6028.870456303164,-54997017.79427541
389,299,0,821.1664428710938,44,0.7673183130087737,25011.320789234604,-54972006.47348618
390,299,46,1054.704833984375,44,0.7673183130087737,-4417.225595835386,-54976423.69908201
391,299,0,11034.5693359375,44,0.7673183130087737,26873.301463464693,-54949550.39761855
392,299,8,3090.468994140625,44,0.7673183130087737,-10151.340669338806,-54959701.73828789
393,210,0,20452.208984375,45,0.7673183130087737,24040.7986287133,-54935660.93965918
394,299,0,127.22217559814453,45,0.7673183130087737,25507.28556554693,-54910153.65409363
395,299,0,85049.7109375,45,0.7673183130087737,-145592.0869290413,-55055745.74102267
396,299,0,6730.23974609375,45,0.7673183130087737,29473.293997104633,-55026272.44702557
397,299,0,105488.5390625,45,0.7673183130087737,2588.5476163975823,-55023683.89940917
398,299,0,9439.4228515625,45,0.7673183130087737,27198.392828604643,-54996485.50658056
399,299,3,10092.0576171875,45,0.7673183130087737,25186.88721827099,-54971298.61936229
