Episode,Steps Done,MSE,Lost Counter,Done Counter,Epsilon,Instant Reward,Cummulative Reward
97,4,112628.3828125,63,32,6.615827015624998,1934.2530396596794,-2307600.1030793115
98,3,715.8709106445312,64,32,6.615827015624998,-9680.493990802779,-2317280.597070114
99,2,740.33154296875,64,33,6.615827015624998,1732.830039470373,-2315547.7670306438
100,12,572.0335083007812,65,33,6.615827015624998,-13571.50032295519,-2329119.267353599
101,0,108832.0390625,66,33,6.615827015624998,-10000.0,-2339119.267353599
102,31,1005.3916015625,67,33,6.615827015624998,-7135.747430850704,-2346255.0147844497
103,52,1686.6522216796875,68,33,6.615827015624998,-16043.391034295499,-2362298.405818745
104,81,765.2130126953125,69,33,6.615827015624998,-2850.227550740584,-2365148.6333694854
105,9,68100.0234375,70,33,6.615827015624998,-9235.720496279408,-2374384.3538657646
106,25,1268.59375,71,33,6.285035664843748,-39670.69900115742,-2414055.0528669218
107,38,76769.7421875,72,33,6.285035664843748,-13940.757117873765,-2427995.8099847957
108,14,1535.504638671875,73,33,6.285035664843748,-9983.90315677498,-2437979.713141571
109,8,2167.739013671875,74,33,6.285035664843748,-11716.279781419888,-2449695.9929229906
110,192,132514.015625,75,33,6.285035664843748,-21125.080712910603,-2470821.0736359013
111,75,508.4379577636719,75,34,6.285035664843748,-46310.040640328254,-2517131.1142762294
112,61,552.915771484375,76,34,6.285035664843748,-7974.466380126815,-2525105.580656356
113,19,839.2031860351562,76,35,6.285035664843748,3257.403835688152,-2521848.176820668
114,42,1451.3536376953125,77,35,6.285035664843748,-31753.515629193207,-2553601.692449861
115,177,3718.003173828125,78,35,6.285035664843748,-44075.06470788395,-2597676.7571577453
116,42,120980.875,78,36,6.285035664843748,-9013.577132314844,-2606690.33429006
117,14,1814.8472900390625,78,37,6.285035664843748,1670.8257301088481,-2605019.5085599516
118,45,949.88232421875,79,37,6.285035664843748,-28969.122046613935,-2633988.6306065656
119,0,70973.5234375,80,37,6.285035664843748,-10000.0,-2643988.6306065656
120,6,123869.109375,80,38,6.285035664843748,2190.2506244188553,-2641798.379982147
121,1,1805.9881591796875,80,39,5.97078388160156,1611.581254575403,-2640186.7987275715
122,24,1164.939208984375,80,40,5.97078388160156,4113.944280981884,-2636072.8544465895
123,168,324.91107177734375,81,40,5.97078388160156,-45995.71726229001,-2682068.5717088794
124,93,1623.7882080078125,82,40,5.97078388160156,-40117.069742394844,-2722185.641451274
125,213,1415.7520751953125,83,40,5.97078388160156,-62454.80712320209,-2784640.448574476
126,143,2801.781005859375,84,40,5.97078388160156,-5999.578094174149,-2790640.02666865
127,101,90863.0859375,85,40,5.97078388160156,-6912.924718697504,-2797552.9513873477
128,60,1396.2159423828125,86,40,5.97078388160156,-21615.790941527026,-2819168.7423288748
129,6,1967.4029541015625,87,40,5.97078388160156,-9356.931611289048,-2828525.673940164
130,23,968.1629028320312,87,41,5.97078388160156,3317.725140447111,-2825207.948799717
131,10,1381.2618408203125,87,42,5.97078388160156,2418.993515077016,-2822788.9552846397
132,127,3179.423828125,87,43,5.97078388160156,-34600.727458849266,-2857389.682743489
133,34,3271.55322265625,88,43,5.97078388160156,-26798.065127101516,-2884187.7478705905
134,85,3245.224365234375,89,43,5.97078388160156,-27604.031909558,-2911791.7797801485
135,206,106889.3671875,90,43,5.97078388160156,-1586.276900022429,-2913378.056680171
136,18,2790.67431640625,91,43,5.672244687521482,-7979.29314458143,-2921357.349824752
137,5,112883.0,91,44,5.672244687521482,2014.55805443326,-2919342.791770319
138,116,1084.677001953125,92,44,5.672244687521482,-135326.3466750175,-3054669.1384453364
139,75,76294.8359375,93,44,5.672244687521482,-15897.380426456799,-3070566.518871793
140,29,1120.725830078125,93,45,5.672244687521482,4603.908560510916,-3065962.6103112823
141,79,1447.235107421875,94,45,5.672244687521482,-4591.699351664401,-3070554.309662947
142,66,582.5552978515625,94,46,5.672244687521482,8538.179386945452,-3062016.1302760015
143,18,469.93194580078125,94,47,5.672244687521482,2253.070354801947,-3059763.0599211995
144,37,116560.0234375,94,48,5.672244687521482,1632.4323043463737,-3058130.627616853
145,54,931.06103515625,95,48,5.672244687521482,-28596.397203838435,-3086727.0248206914
146,89,2284.957763671875,96,48,5.672244687521482,-60611.40271672074,-3147338.4275374124
147,3,1554.285400390625,97,48,5.672244687521482,-9645.380719842176,-3156983.808257255
148,95,862.0772705078125,97,49,5.672244687521482,-55937.8320973396,-3212921.640354594
149,193,1238.0242919921875,98,49,5.672244687521482,-119651.73793679377,-3332573.378291388
150,93,1032.8197021484375,99,49,5.672244687521482,-7533.59420124137,-3340106.972492629
151,24,405.64801025390625,100,49,5.388632453145407,-9328.769913754513,-3349435.7424063836
152,208,1272.7315673828125,101,49,5.388632453145407,-22982.146515579952,-3372417.8889219635
153,22,102902.265625,101,50,5.388632453145407,3982.85208002145,-3368435.036841942
154,299,1189.1153564453125,101,50,5.388632453145407,-48623.90649478844,-3417058.9433367304
155,91,1038.245361328125,102,50,5.388632453145407,-31974.776914370737,-3449033.720251101
156,299,1773.149658203125,102,50,5.388632453145407,-10020.80138585514,-3459054.5216369564
157,69,987.2183227539062,103,50,5.388632453145407,-25543.185435069114,-3484597.7070720256
158,35,109742.265625,104,50,5.388632453145407,-15650.995922077123,-3500248.7029941026
159,5,113619.171875,105,50,5.388632453145407,-9566.952963761241,-3509815.6559578637
160,13,875.5169067382812,106,50,5.388632453145407,-15862.79199604255,-3525678.4479539064
161,2,109418.6640625,107,50,5.388632453145407,-9819.361551683778,-3535497.8095055902
162,128,66572.15625,108,50,5.388632453145407,-27012.85291920059,-3562510.6624247907
163,97,108844.1328125,109,50,5.388632453145407,-16401.589493908035,-3578912.2519186987
164,32,1036.5850830078125,110,50,5.388632453145407,-44283.334439360864,-3623195.5863580597
165,151,1079.15478515625,111,50,5.388632453145407,-38679.594529294154,-3661875.1808873536
166,81,75929.0546875,112,50,5.119200830488136,-31328.923126786605,-3693204.10401414
167,28,641.1487426757812,113,50,5.119200830488136,-7088.379785261541,-3700292.4837994017
168,1,2487.667236328125,113,51,5.119200830488136,1605.011112483192,-3698687.4726869185
169,6,1516.116455078125,114,51,5.119200830488136,-9501.583647598183,-3708189.0563345165
170,90,733.06689453125,115,51,5.119200830488136,-11061.4628844969,-3719250.5192190134
171,95,78271.546875,116,51,5.119200830488136,-3483.6525729352334,-3722734.171791949
172,299,81862.703125,116,51,5.119200830488136,-57651.80339625896,-3780385.975188208
173,291,105019.828125,117,51,5.119200830488136,-16096.892262750669,-3796482.8674509586
174,58,1898.7467041015625,118,51,5.119200830488136,-24058.534340079816,-3820541.4017910385
175,141,110128.1328125,119,51,5.119200830488136,-77461.49884296284,-3898002.9006340015
176,4,668.4564208984375,119,52,5.119200830488136,1918.2572751954701,-3896084.643358806
177,93,656.14794921875,120,52,5.119200830488136,-13432.380606608625,-3909517.0239654146
178,94,830.9219360351562,121,52,5.119200830488136,-2035.6872444252986,-3911552.71120984
179,14,68710.0703125,121,53,5.119200830488136,3019.322355629558,-3908533.3888542107
180,115,1151.3494873046875,122,53,5.119200830488136,-1476.6482439627725,-3910010.0370981735
181,17,759.9714965820312,122,54,4.863240788963729,3361.638852536746,-3906648.398245637
182,63,1914.3365478515625,123,54,4.863240788963729,-3305.6454130500824,-3909954.043658687
183,75,2660.481201171875,124,54,4.863240788963729,-3598.379852289989,-3913552.4235109766
184,93,849.4071655273438,125,54,4.863240788963729,-6875.333093845674,-3920427.7566048224
185,3,61839.53125,125,55,4.863240788963729,1836.3929565291053,-3918591.363648293
186,2,1522.1844482421875,126,55,4.863240788963729,-9794.01578669403,-3928385.379434987
187,97,1102.0299072265625,127,55,4.863240788963729,-26964.371827979205,-3955349.751262966
188,59,1630.797607421875,128,55,4.863240788963729,-72512.95631836662,-4027862.707581333
189,11,2215.856689453125,128,56,4.863240788963729,2731.8034004935907,-4025130.904180839
190,197,1157.7169189453125,129,56,4.863240788963729,6677.252545436579,-4018453.651635403
191,299,849.1409912109375,129,56,4.863240788963729,27603.30020007587,-3990850.351435327
192,40,1597.9066162109375,130,56,4.863240788963729,-7372.348741800372,-3998222.7001771275
193,299,3323.718017578125,130,56,4.863240788963729,-7158.6796832846385,-4005381.3798604123
194,39,95055.6484375,131,56,4.863240788963729,-15174.25975653472,-4020555.639616947
195,299,2981.04443359375,131,56,4.863240788963729,-16097.093675441145,-4036652.7332923883
196,141,1429.0159912109375,132,56,4.620078749515542,1066.1816996975067,-4035586.551592691
197,154,2560.400146484375,133,56,4.620078749515542,-26972.123758719998,-4062558.6753514106
198,69,2041.7752685546875,134,56,4.620078749515542,-3757.4734810709215,-4066316.1488324814
199,105,1333.0181884765625,135,56,4.620078749515542,-33845.273568421144,-4100161.4224009025
