Episode,Steps Done,Epsilon,Instant Reward,Cummulative Reward
90,299,4.7898955139070285,17138.938204369013,2386481.3112518233
91,299,4.7898955139070285,18676.05409672205,2405157.3653485454
92,99,4.7898955139070285,-3518.373602842399,2401638.991745703
93,13,4.7898955139070285,2849.5757699332753,2404488.5675156363
94,299,4.7898955139070285,15410.250051465702,2419898.817567102
95,95,4.7898955139070285,11006.00121127009,2430904.8187783724
96,125,4.7898955139070285,12535.284171578634,2443440.102949951
97,299,4.7898955139070285,29545.17234365536,2472985.2752936063
98,27,4.7898955139070285,4411.33313090711,2477396.6084245136
99,18,4.7898955139070285,3634.1013444518117,2481030.7097689654
100,70,4.7898955139070285,8428.827610050992,2489459.537379016
101,299,4.5504007382116765,24813.182730452907,2514272.7201094693
102,299,4.5504007382116765,27399.780863483702,2541672.500972953
103,43,4.5504007382116765,6101.04735551372,2547773.5483284667
104,299,4.5504007382116765,27175.072131985326,2574948.620460452
105,234,4.5504007382116765,19262.832648912725,2594211.453109365
106,9,4.5504007382116765,2422.1186527377067,2596633.5717621027
107,57,4.5504007382116765,7149.8813225320555,2603783.4530846346
108,40,4.5504007382116765,5691.861671883989,2609475.3147565187
109,241,4.5504007382116765,17535.892457646325,2627011.207214165
110,299,4.5504007382116765,16900.87050068556,2643912.0777148507
111,121,4.5504007382116765,12897.82290594566,2656809.9006207963
112,11,4.5504007382116765,2661.499751110927,2659471.4003719073
113,299,4.5504007382116765,17083.616489440872,2676555.016861348
114,10,4.5504007382116765,-8915.741583434388,2667639.2752779135
115,299,4.5504007382116765,10186.610308740155,2677825.885586654
116,63,4.5504007382116765,6768.0087048908645,2684593.894291545
117,139,4.5504007382116765,15163.131369136066,2699757.025660681
118,64,4.5504007382116765,7488.1814957863235,2707245.2071564673
119,202,4.5504007382116765,14644.866677816068,2721890.0738342833
120,48,4.5504007382116765,6396.322896776375,2728286.3967310595
121,299,4.5504007382116765,14136.970169747592,2742423.3669008072
122,299,4.5504007382116765,10362.962576520802,2752786.329477328
123,2,4.5504007382116765,1723.2594748353974,2754509.5889521632
124,201,4.5504007382116765,20911.337919781734,2775420.926871945
125,11,4.5504007382116765,2714.7976185191023,2778135.724490464
126,213,4.5504007382116765,-21151.833189864417,2756983.8913005996
127,299,4.5504007382116765,27377.065984179408,2784360.957284779
128,299,4.5504007382116765,26753.729448537477,2811114.686733316
129,299,4.5504007382116765,-21344.461566118658,2789770.2251671976
130,99,4.5504007382116765,11184.553652851322,2800954.778820049
131,294,4.5504007382116765,29427.769324555527,2830382.5481446045
132,121,4.5504007382116765,14551.65698373123,2844934.205128336
133,299,4.5504007382116765,4452.750130449553,2849386.9552587853
134,299,4.5504007382116765,-19338.197953944375,2830048.7573048407
135,299,4.5504007382116765,16384.619045876443,2846433.376350717
136,299,4.5504007382116765,29114.501560574914,2875547.877911292
137,22,4.5504007382116765,4140.191502192203,2879688.069413484
138,299,4.5504007382116765,28511.54040791612,2908199.6098214
139,140,4.5504007382116765,9786.91230453272,2917986.522125933
140,211,4.5504007382116765,9653.2985349204,2927639.8206608533
141,39,4.5504007382116765,5547.5077648719325,2933187.3284257255
142,98,4.5504007382116765,10827.958538354313,2944015.28696408
143,299,4.5504007382116765,25680.70981027982,2969695.9967743596
144,299,4.5504007382116765,29795.444099026332,2999491.440873386
145,21,4.5504007382116765,3577.3727758745003,3003068.8136492604
146,39,4.5504007382116765,5767.785400996964,3008836.5990502574
147,93,4.5504007382116765,7753.045130107071,3016589.6441803644
148,299,4.5504007382116765,28005.180772507192,3044594.8249528715
149,299,4.5504007382116765,27005.192487615714,3071600.017440487
150,299,4.5504007382116765,4707.495804272868,3076307.51324476
151,13,4.322880701301092,2912.4063999904038,3079219.9196447507
152,226,4.322880701301092,24116.79026929445,3103336.709914045
153,10,4.322880701301092,2710.3731176681185,3106047.083031713
154,299,4.322880701301092,28718.119414896944,3134765.20244661
155,160,4.322880701301092,16157.134809592917,3150922.337256203
156,299,4.322880701301092,26187.917399708327,3177110.254655911
157,36,4.322880701301092,5589.804526672326,3182700.0591825834
158,187,4.322880701301092,18841.618760333236,3201541.6779429168
159,9,4.322880701301092,2575.8869272794686,3204117.5648701964
160,170,4.322880701301092,16462.204995524255,3220579.7698657205
161,299,4.322880701301092,14294.682888159328,3234874.45275388
162,3,4.322880701301092,1853.3216591070027,3236727.7744129873
163,299,4.322880701301092,25260.27255379834,3261988.0469667856
164,59,4.322880701301092,7532.140806079006,3269520.1877728645
165,22,4.322880701301092,3844.849344558296,3273365.0371174226
166,250,4.322880701301092,21306.06746586304,3294671.1045832857
167,183,4.322880701301092,17550.982806543867,3312222.0873898296
168,299,4.322880701301092,24849.755439110002,3337071.8428289397
169,6,4.322880701301092,2176.2063368989957,3339248.049165839
170,299,4.322880701301092,13347.349723553923,3352595.3988893926
171,173,4.322880701301092,16321.81397190066,3368917.2128612935
172,124,4.322880701301092,10128.120850820169,3379045.3337121136
173,299,4.322880701301092,25526.3915057172,3404571.725217831
174,263,4.322880701301092,24890.810424740477,3429462.5356425713
175,299,4.322880701301092,25016.058141314606,3454478.5937838857
176,17,4.322880701301092,3564.5964434729967,3458043.1902273586
177,299,4.322880701301092,16863.607240891728,3474906.79746825
178,299,4.322880701301092,12496.409881789548,3487403.20735004
179,299,4.322880701301092,25058.2998029933,3512461.5071530333
180,10,4.322880701301092,2592.1509306974403,3515053.658083731
181,229,4.322880701301092,13982.197240451096,3529035.8553241817
182,152,4.322880701301092,5360.196255951095,3534396.051580133
183,25,4.322880701301092,3877.4352190217624,3538273.486799155
184,299,4.322880701301092,24051.871882387102,3562325.358681542
185,101,4.322880701301092,11625.9913337001,3573951.350015242
186,11,4.322880701301092,2709.07025956232,3576660.4202748043
187,217,4.322880701301092,21651.49464457395,3598311.9149193782
188,159,4.322880701301092,2036.360134371771,3600348.27505375
189,98,4.322880701301092,10495.432367260046,3610843.70742101
190,26,4.322880701301092,4503.159377509347,3615346.866798519
191,5,4.322880701301092,2046.3560192860882,3617393.222817805
192,39,4.322880701301092,6024.068522341508,3623417.2913401467
193,299,4.322880701301092,23661.677328382408,3647078.9686685293
194,133,4.322880701301092,12929.279189051773,3660008.247857581
195,134,4.322880701301092,16150.57227947817,3676158.820137059
196,299,4.322880701301092,25682.173418430033,3701840.993555489
197,274,4.322880701301092,7607.5519096395,3709448.5454651285
198,299,4.322880701301092,23506.874445022237,3732955.4199101506
199,44,4.322880701301092,6456.806310920382,3739412.226221071
200,9,4.322880701301092,2474.554180240719,3741886.780401312
201,201,4.106736666236038,9740.811423172041,3751627.591824484
202,299,4.106736666236038,23684.11167800971,3775311.703502494
203,299,4.106736666236038,17514.51908690051,3792826.2225893945
204,228,4.106736666236038,19610.65830825692,3812436.8808976514
205,29,4.106736666236038,4825.576457546385,3817262.457355198
206,299,4.106736666236038,23906.59584062942,3841169.053195827
207,18,4.106736666236038,3402.8449557126287,3844571.8981515397
208,42,4.106736666236038,5578.461549671286,3850150.359701211
209,156,4.106736666236038,8845.95096363536,3858996.3106648466
210,299,4.106736666236038,-2318.836283684219,3856677.4743811623
211,299,4.106736666236038,24284.375396334617,3880961.849777497
212,118,4.106736666236038,12412.04542065845,3893373.895198155
213,299,4.106736666236038,18447.89372831506,3911821.78892647
214,79,4.106736666236038,7409.127427810928,3919230.916354281
215,167,4.106736666236038,-3226.2336448334363,3916004.6827094476
216,71,4.106736666236038,7474.188573946221,3923478.871283394
217,97,4.106736666236038,11631.917024288925,3935110.7883076826
218,299,4.106736666236038,787.342203949016,3935898.1305116317
219,51,4.106736666236038,6536.916713443619,3942435.0472250753
220,299,4.106736666236038,10549.482695086852,3952984.529920162
221,299,4.106736666236038,9707.20432916644,3962691.7342493287
222,299,4.106736666236038,27424.94447308705,3990116.6787224156
223,97,4.106736666236038,7822.936572401595,3997939.6152948174
224,20,4.106736666236038,3253.6097375236086,4001193.225032341
225,46,4.106736666236038,6715.549791560677,4007908.7748239017
226,33,4.106736666236038,4993.347647208286,4012902.12247111
227,120,4.106736666236038,-23753.779733793042,3989148.342737317
228,299,4.106736666236038,18271.98989380175,4007420.332631119
229,299,4.106736666236038,11425.483628689653,4018845.816259809
230,10,4.106736666236038,2666.9547110177214,4021512.7709708265
231,33,4.106736666236038,4801.101936043535,4026313.87290687
232,36,4.106736666236038,5205.085929459232,4031518.9588363296
233,84,4.106736666236038,8248.927884622506,4039767.886720952
234,268,4.106736666236038,25947.495796846903,4065715.382517799
235,299,4.106736666236038,30235.889677788502,4095951.2721955874
236,77,4.106736666236038,9318.186377814316,4105269.458573402
237,7,4.106736666236038,2230.199893907773,4107499.6584673095
238,299,4.106736666236038,23449.611548926146,4130949.2700162358
239,170,4.106736666236038,18171.01624852447,4149120.2862647604
240,160,4.106736666236038,14320.92556400377,4163441.211828764
241,299,4.106736666236038,20393.523434924984,4183834.735263689
242,179,4.106736666236038,16950.391228801305,4200785.12649249
243,299,4.106736666236038,13431.502926334191,4214216.629418824
244,56,4.106736666236038,7797.80297234761,4222014.432391171
245,299,4.106736666236038,29829.358317625996,4251843.790708797
246,35,4.106736666236038,-6282.528714846746,4245561.26199395
247,299,4.106736666236038,23927.47017227346,4269488.732166223
248,299,4.106736666236038,25887.429800254227,4295376.1619664775
249,28,4.106736666236038,4710.480925031131,4300086.6428915085
250,27,4.106736666236038,3898.851953058783,4303985.494844567
251,162,3.9013998329242354,15536.122702542378,4319521.61754711
252,299,3.9013998329242354,28387.3563847846,4347908.973931895
253,15,3.9013998329242354,3100.854827698121,4351009.828759593
254,39,3.9013998329242354,5693.477806700577,4356703.306566293
255,299,3.9013998329242354,22191.23329641101,4378894.539862704
256,299,3.9013998329242354,16863.763933967046,4395758.303796671
257,299,3.9013998329242354,21064.452845188633,4416822.75664186
258,299,3.9013998329242354,19808.001710138215,4436630.758351998
259,299,3.9013998329242354,29644.923824992457,4466275.68217699
260,299,3.9013998329242354,19951.384577788824,4486227.066754779
261,299,3.9013998329242354,23081.715419781027,4509308.78217456
262,299,3.9013998329242354,23766.21435313404,4533074.996527694
263,299,3.9013998329242354,25456.995709473413,4558531.992237167
264,66,3.9013998329242354,8073.32963205278,4566605.321869221
265,7,3.9013998329242354,2255.807350087422,4568861.129219308
266,180,3.9013998329242354,6571.7412254128285,4575432.870444721
267,299,3.9013998329242354,24607.610411290592,4600040.480856012
268,168,3.9013998329242354,11884.938639209511,4611925.419495221
269,299,3.9013998329242354,22492.9653302118,4634418.384825433
270,299,3.9013998329242354,27487.038822089966,4661905.423647523
271,299,3.9013998329242354,19514.478774522366,4681419.902422045
272,109,3.9013998329242354,11039.387014302669,4692459.289436348
273,299,3.9013998329242354,28433.824284692913,4720893.113721041
274,25,3.9013998329242354,4237.6999442935285,4725130.813665334
275,27,3.9013998329242354,4254.734861864976,4729385.548527199
276,11,3.9013998329242354,2708.7218763156925,4732094.270403515
277,299,3.9013998329242354,28993.97789455969,4761088.248298074
278,174,3.9013998329242354,-3971.5371374532706,4757116.711160621
279,196,3.9013998329242354,6770.775795822807,4763887.486956444
280,299,3.9013998329242354,28312.4908060885,4792199.977762532
281,299,3.9013998329242354,22413.13913738403,4814613.116899917
282,299,3.9013998329242354,24451.688497889314,4839064.805397806
283,299,3.9013998329242354,25257.660791185262,4864322.466188991
284,6,3.9013998329242354,2237.8358507580274,4866560.30203975
285,299,3.9013998329242354,15181.845604692684,4881742.1476444425
286,299,3.9013998329242354,27000.9822158442,4908743.129860287
287,2,3.9013998329242354,-9745.500121855814,4898997.6297384305
288,0,3.9013998329242354,-10000.0,4888997.6297384305
289,0,3.9013998329242354,-10000.0,4878997.6297384305
290,0,3.9013998329242354,-10000.0,4868997.6297384305
291,0,3.9013998329242354,-10000.0,4858997.6297384305
292,0,3.9013998329242354,-10000.0,4848997.6297384305
293,0,3.9013998329242354,-10000.0,4838997.6297384305
294,0,3.9013998329242354,-10000.0,4828997.6297384305
295,299,3.9013998329242354,27985.38725494676,4856983.016993377
296,299,3.9013998329242354,25300.51031390838,4882283.527307286
297,170,3.9013998329242354,16199.563007364026,4898483.09031465
298,299,3.9013998329242354,27136.9820363825,4925620.072351033
299,299,3.9013998329242354,26822.91788986069,4952442.990240893
300,42,3.9013998329242354,5648.801083783007,4958091.791324676
301,160,3.7063298412780235,3266.4570050293314,4961358.248329706
302,299,3.7063298412780235,22230.06232615145,4983588.310655857
303,299,3.7063298412780235,15324.011111222642,4998912.32176708
304,299,3.7063298412780235,15512.385080904203,5014424.706847983
305,180,3.7063298412780235,18568.770749799318,5032993.477597782
306,297,3.7063298412780235,13191.764237422056,5046185.241835205
307,10,3.7063298412780235,2580.425518302577,5048765.667353507
308,299,3.7063298412780235,20011.920664984107,5068777.588018491
309,87,3.7063298412780235,-1515.2373440241245,5067262.350674467
310,299,3.7063298412780235,27973.775732094113,5095236.126406562
311,299,3.7063298412780235,24918.99556689012,5120155.121973452
312,41,3.7063298412780235,6056.7838251452695,5126211.905798597
313,299,3.7063298412780235,21875.338170717492,5148087.243969315
314,299,3.7063298412780235,8513.018577859042,5156600.262547174
315,24,3.7063298412780235,4122.360526879593,5160722.623074053
316,74,3.7063298412780235,9240.456431985116,5169963.079506038
317,251,3.7063298412780235,19921.887083279562,5189884.966589318
318,58,3.7063298412780235,7834.575769468005,5197719.542358786
319,146,3.7063298412780235,15070.274516717804,5212789.816875503
320,55,3.7063298412780235,6300.656328776537,5219090.47320428
321,299,3.7063298412780235,6684.577307025627,5225775.050511306
322,299,3.7063298412780235,22583.5269038116,5248358.577415118
323,147,3.7063298412780235,1641.2800346564163,5249999.857449775
324,299,3.7063298412780235,17851.261531351316,5267851.118981126
325,187,3.7063298412780235,18064.544056006358,5285915.6630371325
326,299,3.7063298412780235,17166.853104274407,5303082.516141407
327,299,3.7063298412780235,27948.294959716965,5331030.811101124
328,299,3.7063298412780235,24930.329918871117,5355961.141019994
329,277,3.7063298412780235,19805.996475515483,5375767.13749551
330,299,3.7063298412780235,27670.789827025714,5403437.927322536
331,299,3.7063298412780235,26292.59322769438,5429730.5205502305
332,299,3.7063298412780235,18590.341844057635,5448320.862394288
333,25,3.7063298412780235,4096.794765104653,5452417.657159393
334,246,3.7063298412780235,10736.900208827308,5463154.55736822
335,299,3.7063298412780235,28213.054394499122,5491367.611762719
336,161,3.7063298412780235,1184.6204073824883,5492552.232170101
337,93,3.7063298412780235,11351.273871715233,5503903.506041816
338,299,3.7063298412780235,30566.03097428687,5534469.537016103
339,299,3.7063298412780235,26693.390080273515,5561162.927096376
340,299,3.7063298412780235,29467.928944670548,5590630.856041047
341,299,3.7063298412780235,27700.401686698973,5618331.257727746
342,39,3.7063298412780235,5856.601827127804,5624187.859554874
343,155,3.7063298412780235,16608.406190351474,5640796.265745225
344,16,3.7063298412780235,3150.2543408582205,5643946.520086084
345,230,3.7063298412780235,12832.552472205982,5656779.072558289
346,297,3.7063298412780235,24014.600206879844,5680793.672765169
347,13,3.7063298412780235,2991.7656445992598,5683785.438409769
348,299,3.7063298412780235,22114.44301913509,5705899.881428904
349,299,3.7063298412780235,19247.426473471543,5725147.307902375
350,30,3.7063298412780235,4427.35288662128,5729574.660788996
351,298,3.521013349214122,29839.576482057553,5759414.237271054
352,299,3.521013349214122,27550.600833510598,5786964.838104565
353,34,3.521013349214122,4721.423900555948,5791686.2620051205
354,299,3.521013349214122,19224.63921485643,5810910.901219977
355,297,3.521013349214122,15063.899831000945,5825974.801050978
356,65,3.521013349214122,8681.058050992626,5834655.859101971
357,19,3.521013349214122,3585.3853252822714,5838241.244427253
358,255,3.521013349214122,24115.440478461005,5862356.684905713
359,299,3.521013349214122,27840.78216900914,5890197.467074723
360,75,3.521013349214122,-5271.934359712095,5884925.53271501
361,299,3.521013349214122,27328.39934348421,5912253.932058495
362,145,3.521013349214122,15934.329342334926,5928188.261400829
363,299,3.521013349214122,27117.017308776332,5955305.278709605
364,299,3.521013349214122,26678.824585780618,5981984.103295386
365,124,3.521013349214122,13661.850519497046,5995645.953814883
366,39,3.521013349214122,5744.684102013429,6001390.6379168965
367,51,3.521013349214122,6808.020157533942,6008198.65807443
368,299,3.521013349214122,27917.596585413958,6036116.254659845
369,28,3.521013349214122,4407.940199961377,6040524.1948598055
370,12,3.521013349214122,2729.3025421915136,6043253.497401997
371,299,3.521013349214122,25258.947379089986,6068512.444781087
372,13,3.521013349214122,2978.45610156915,6071490.900882657
373,299,3.521013349214122,26735.030674978472,6098225.931557635
374,13,3.521013349214122,2872.0664373446307,6101097.99799498
375,299,3.521013349214122,27190.45636644104,6128288.454361421
376,63,3.521013349214122,8123.794417478556,6136412.248778899
377,233,3.521013349214122,9302.229547501069,6145714.4783264
378,299,3.521013349214122,28906.85164067932,6174621.329967079
379,299,3.521013349214122,20293.454029859615,6194914.783996939
380,71,3.521013349214122,8809.977438841299,6203724.76143578
381,180,3.521013349214122,4244.100242832652,6207968.861678612
382,9,3.521013349214122,2612.9922760505838,6210581.853954663
383,299,3.521013349214122,24521.428603133587,6235103.282557796
384,111,3.521013349214122,-149.15521477957554,6234954.127343016
385,37,3.521013349214122,5229.156787822146,6240183.284130838
386,10,3.521013349214122,2701.3505726731523,6242884.634703511
387,299,3.521013349214122,29105.890136814793,6271990.524840326
388,44,3.521013349214122,6486.318841653831,6278476.84368198
389,299,3.521013349214122,27557.87749128174,6306034.721173261
390,9,3.521013349214122,2567.714056894064,6308602.4352301555
391,10,3.521013349214122,2644.024150344687,6311246.4593805
392,62,3.521013349214122,7810.44434525903,6319056.903725759
393,299,3.521013349214122,16203.09759382444,6335260.0013195835
394,299,3.521013349214122,15547.915594863667,6350807.916914447
395,89,3.521013349214122,-1034.6785841276087,6349773.2383303195
396,299,3.521013349214122,21767.70909621647,6371540.947426536
397,111,3.521013349214122,11782.661451562608,6383323.608878098
398,121,3.521013349214122,13444.293139298084,6396767.902017397
399,299,3.521013349214122,13599.419035956296,6410367.321053353
400,272,3.521013349214122,26120.72822418713,6436488.04927754
401,299,3.3449626817534157,20633.76800703681,6457121.8172845775
402,299,3.3449626817534157,24855.631111784518,6481977.448396362
403,299,3.3449626817534157,24397.740191471283,6506375.188587833
404,237,3.3449626817534157,23260.76090374293,6529635.949491576
405,299,3.3449626817534157,8067.643536179441,6537703.593027756
406,48,3.3449626817534157,6527.325166883845,6544230.9181946395
407,299,3.3449626817534157,29434.743233255078,6573665.661427895
408,299,3.3449626817534157,26834.659737395912,6600500.321165291
409,44,3.3449626817534157,5945.697222884249,6606446.0183881745
410,299,3.3449626817534157,28237.61035512686,6634683.628743301
411,61,3.3449626817534157,7522.481053002564,6642206.109796303
412,299,3.3449626817534157,17711.009250362036,6659917.119046666
413,299,3.3449626817534157,21912.00826992027,6681829.127316586
414,50,3.3449626817534157,7085.519913841498,6688914.647230427
415,299,3.3449626817534157,26851.853017570105,6715766.500247997
416,185,3.3449626817534157,8351.116208896525,6724117.616456894
417,37,3.3449626817534157,5561.375229179925,6729678.991686074
418,2,3.3449626817534157,-9768.394069645536,6719910.5976164285
419,33,3.3449626817534157,-6353.208491850477,6713557.389124578
420,299,3.3449626817534157,28241.610488452076,6741798.99961303
421,299,3.3449626817534157,26406.910961735084,6768205.910574765
422,288,3.3449626817534157,7895.986016724542,6776101.896591489
423,299,3.3449626817534157,22089.517379228622,6798191.413970718
424,299,3.3449626817534157,24603.68788462872,6822795.101855347
425,106,3.3449626817534157,10098.975638402693,6832894.07749375
426,299,3.3449626817534157,18065.667083403932,6850959.744577154
427,299,3.3449626817534157,25791.61229760023,6876751.356874754
428,299,3.3449626817534157,22899.181435606737,6899650.53831036
429,216,3.3449626817534157,24950.666486891474,6924601.204797252
430,58,3.3449626817534157,7817.557097978199,6932418.76189523
431,299,3.3449626817534157,16830.858598865983,6949249.620494096
432,299,3.3449626817534157,20010.69148214201,6969260.311976237
433,10,3.3449626817534157,2630.2606183712614,6971890.572594608
434,299,3.3449626817534157,19647.380924683202,6991537.953519291
435,18,3.3449626817534157,3386.574615313182,6994924.528134604
436,299,3.3449626817534157,3912.6730438508125,6998837.201178455
437,65,3.3449626817534157,8542.372399986938,7007379.5735784415
438,236,3.3449626817534157,25022.80179758264,7032402.375376024
439,69,3.3449626817534157,8830.502971873471,7041232.878347898
440,299,3.3449626817534157,27788.848734849882,7069021.727082748
441,299,3.3449626817534157,-17673.264907475193,7051348.462175272
442,34,3.3449626817534157,4997.720926779686,7056346.183102052
443,299,3.3449626817534157,21331.094642868735,7077677.277744921
444,55,3.3449626817534157,6326.839782351983,7084004.117527273
445,224,3.3449626817534157,21115.812244436318,7105119.929771709
446,299,3.3449626817534157,25658.59093274694,7130778.520704457
447,299,3.3449626817534157,25221.587891799638,7156000.108596256
448,82,3.3449626817534157,9025.334346763699,7165025.44294302
449,299,3.3449626817534157,29174.68209518924,7194200.125038209
450,50,3.3449626817534157,-4634.259856722997,7189565.865181486
451,273,3.1777145476657447,16543.645197998896,7206109.510379485
452,299,3.1777145476657447,29956.536246543437,7236066.046626029
453,299,3.1777145476657447,23627.131206670874,7259693.177832699
454,261,3.1777145476657447,25353.901978284477,7285047.0798109835
455,299,3.1777145476657447,3378.6560086044906,7288425.735819588
456,53,3.1777145476657447,7443.996802980035,7295869.7326225685
457,32,3.1777145476657447,5036.501581454768,7300906.234204023
458,17,3.1777145476657447,3235.5470655882,7304141.781269612
459,299,3.1777145476657447,28306.38276389025,7332448.164033502
460,49,3.1777145476657447,6514.90157265785,7338963.06560616
461,299,3.1777145476657447,27489.46971331629,7366452.535319476
462,201,3.1777145476657447,9902.645489455648,7376355.180808932
463,18,3.1777145476657447,3426.7616378930093,7379781.942446824
464,299,3.1777145476657447,23668.86385144857,7403450.806298273
465,109,3.1777145476657447,11525.366559022868,7414976.172857296
466,148,3.1777145476657447,16113.52305224158,7431089.695909537
467,6,3.1777145476657447,2168.612655988015,7433258.308565525
468,299,3.1777145476657447,19741.83149719801,7453000.140062723
469,68,3.1777145476657447,-3093.7848792691,7449906.355183454
470,299,3.1777145476657447,28088.646586057745,7477995.001769512
471,224,3.1777145476657447,22254.06091061697,7500249.062680129
472,158,3.1777145476657447,16756.960911899216,7517006.023592028
473,299,3.1777145476657447,24248.262279202885,7541254.285871231
474,299,3.1777145476657447,23898.903581247065,7565153.189452478
475,299,3.1777145476657447,23102.632004461386,7588255.821456939
476,299,3.1777145476657447,28203.194795939322,7616459.016252878
477,299,3.1777145476657447,26082.464083005158,7642541.480335883
478,42,3.1777145476657447,5866.391285982971,7648407.871621866
