Episode,Steps Done,Lost Counter,Done Counter,Epsilon,Instant Reward,Cummulative Reward
211,76,90,113,4.169621071437777,-5295.001323052608,-2016183.4298450411
212,185,91,113,4.169621071437777,80.91908012028216,-2016102.5107649209
213,204,92,113,4.169621071437777,-654.1465557256379,-2016756.6573206466
214,17,92,114,4.169621071437777,3232.1037215056513,-2013524.5535991408
215,31,92,115,4.169621071437777,4394.194946474751,-2009130.358652666
216,275,93,115,4.169621071437777,12628.104714607838,-1996502.2539380582
217,299,93,115,4.169621071437777,14266.411723617832,-1982235.8422144402
218,184,93,116,4.169621071437777,9183.794321267227,-1973052.047893173
219,65,94,116,4.169621071437777,-7451.790539163418,-1980503.8384323365
220,52,95,116,4.169621071437777,-5612.024019773228,-1986115.8624521096
221,299,95,116,4.169621071437777,25770.145243745374,-1960345.7172083643
222,127,95,117,4.169621071437777,12857.32722829721,-1947488.389980067
223,34,96,117,4.169621071437777,-9655.272190716652,-1957143.6621707836
224,30,96,118,4.169621071437777,3983.4779097105193,-1953160.1842610731
225,92,97,118,4.169621071437777,-3770.1553124100783,-1956930.3395734832
226,57,97,119,3.9611400178658878,5218.740702718071,-1951711.5988707652
227,63,97,120,3.9611400178658878,6685.825344466593,-1945025.7735262986
228,111,97,121,3.9611400178658878,4408.333928565045,-1940617.4395977336
229,299,97,121,3.9611400178658878,25938.995129076266,-1914678.4444686573
230,299,97,121,3.9611400178658878,17348.707789325967,-1897329.7366793314
231,16,98,121,3.9611400178658878,-8303.44496072148,-1905633.181640053
232,28,99,121,3.9611400178658878,-8380.730381255154,-1914013.9120213082
233,299,99,121,3.9611400178658878,21349.20583467348,-1892664.7061866347
234,124,99,122,3.9611400178658878,8331.19038931056,-1884333.5157973242
235,53,99,123,3.9611400178658878,4442.542100664116,-1879890.97369666
236,18,99,124,3.9611400178658878,3325.5590283280526,-1876565.4146683319
237,97,100,124,3.9611400178658878,-689.6500581860237,-1877255.0647265178
238,16,100,125,3.9611400178658878,3000.810989591824,-1874254.253736926
239,41,100,126,3.9611400178658878,4528.0865146642445,-1869726.1672222617
240,197,101,126,3.9611400178658878,-4509.735157266534,-1874235.9023795282
241,299,101,126,3.763083016972593,14873.70827027068,-1859362.1941092575
242,121,102,126,3.763083016972593,-3947.9788665507504,-1863310.1729758084
243,86,102,127,3.763083016972593,10287.286779373007,-1853022.8861964354
244,56,103,127,3.763083016972593,-5032.025761022808,-1858054.9119574581
245,68,103,128,3.763083016972593,5035.803403979299,-1853019.1085534787
246,53,103,129,3.763083016972593,4648.953968777687,-1848370.154584701
247,65,104,129,3.763083016972593,-5059.540775032656,-1853429.6953597337
248,299,104,129,3.763083016972593,12061.692881357581,-1841368.002478376
249,10,104,130,3.763083016972593,2476.808119509893,-1838891.1943588662
250,196,105,130,3.763083016972593,7432.426642119426,-1831458.7677167468
251,14,106,130,3.763083016972593,-8439.307211322315,-1839898.074928069
252,8,106,131,3.763083016972593,1113.8819418722378,-1838784.1929861968
253,126,106,132,3.763083016972593,10022.70621902896,-1828761.486767168
254,9,106,133,3.763083016972593,2503.7050402115638,-1826257.7817269564
255,254,107,133,3.763083016972593,3526.085992801187,-1822731.6957341551
256,165,107,134,3.574928866123963,16108.798771915432,-1806622.8969622396
257,31,107,135,3.574928866123963,4643.196392357122,-1801979.7005698825
258,38,107,136,3.574928866123963,2396.50686689185,-1799583.1937029907
259,11,107,137,3.574928866123963,2678.1236039299265,-1796905.0700990607
260,299,107,137,3.574928866123963,24524.44653755998,-1772380.6235615006
261,29,108,137,3.574928866123963,-7800.710167991898,-1780181.3337294925
262,112,108,138,3.574928866123963,11125.742350842545,-1769055.59137865
263,49,109,138,3.574928866123963,-9801.88953808591,-1778857.480916736
264,10,109,139,3.574928866123963,2650.4908494200336,-1776206.990067316
265,41,110,139,3.574928866123963,-5721.757020236645,-1781928.7470875527
266,42,110,140,3.574928866123963,1320.869026188701,-1780607.878061364
267,46,111,140,3.574928866123963,-6231.839933949032,-1786839.717995313
268,299,111,140,3.574928866123963,26900.677188583293,-1759939.0408067298
269,173,111,141,3.574928866123963,11603.39899036129,-1748335.6418163686
270,27,111,142,3.574928866123963,4384.263153005379,-1743951.3786633632
271,8,111,143,3.396182422817765,2402.545193420603,-1741548.8334699427
272,38,111,144,3.396182422817765,5031.972803721064,-1736516.8606662217
273,246,111,145,3.396182422817765,22452.978233072026,-1714063.8824331497
274,274,112,145,3.396182422817765,1563.4549325952248,-1712500.4275005546
275,228,113,145,3.396182422817765,-3125.461058285162,-1715625.8885588397
276,49,113,146,3.396182422817765,6505.150719357304,-1709120.7378394825
277,299,113,146,3.396182422817765,22813.31021948008,-1686307.4276200023
278,79,113,147,3.396182422817765,7038.988217831267,-1679268.439402171
279,11,113,148,3.396182422817765,2717.9907279885956,-1676550.4486741824
280,159,114,148,3.396182422817765,-4660.980736433075,-1681211.4294106155
281,299,114,148,3.396182422817765,19242.314911540732,-1661969.1144990746
282,299,114,148,3.396182422817765,12527.874168701564,-1649441.2403303732
283,252,115,148,3.396182422817765,11824.963533075745,-1637616.2767972974
284,34,115,149,3.396182422817765,4596.398737686632,-1633019.8780596107
285,41,115,150,3.396182422817765,1384.1125550016732,-1631635.765504609
286,299,115,150,3.2263733016768765,21749.390347290922,-1609886.375157318
287,236,116,150,3.2263733016768765,7064.518692786369,-1602821.8564645317
288,80,117,150,3.2263733016768765,-3152.2429678637827,-1605974.0994323955
